Source Target Weight
IFI16 BTN3A2 1
IFI16 EYS 1
IFI16 PLSCR1 1
IFI16 SPATS2L 1
IFI16 CASP4 1
IFI16 IPP 1
IFI16 PIGN 1
IFI16 LEKR1 1
IFI16 TEX45 1
IFI16 STKLD1 1
IFI16 SNORD115-4 1
IFI16 ATP1A1-AS1 1
IFI16 SPIN3 1
IFI16 HLA-E 1
IFI16 NT5M 1
IFI16 CFI 1
IFI16 TMSB4X 1
IFI16 SH3GLB1 1
IFI16 SYDE2 1
IFI16 APOL4 1
IFI16 APOL1 1
IFI16 LGMN 1
IFI16 KIAA0391 1
IFI16 PLTP 1
IFI16 CD40 1
IFI16 MYL12A 1
IFI16 RUBCNL 1
IFI16 SLC25A15 1
IFI16 CCDC113 1
IFI16 IQCH 1
IFI16 MIR621 1
IFI16 MIR657 1
IFI16 GNRHR2 1
IFI16 ZNF337-AS1 1
IFI16 C10orf105 1
IFI16 GRID2IP 1
IFI16 FAM185A 1
IFI16 SLC25A5-AS1 1
IFI16 DPY19L2P3 1
IFI16 ZRANB2-AS2 1
IFI16 PLEKHA4 1
IFI16 FBXO24 1
IFI16 TMEM176B 1
IFI16 TLE4 1
IFI16 VSIR 1
IFI16 ICAM2 1
IFI16 CCL2 1
IFI16 FAM20A 1
IFI16 GNRHR 1
IFI16 CTSC 1
IFI16 CLEC2B 1
IFI16 ACAD10 1
IFI16 OGFOD2 1
IFI16 ADTRP 1
IFI16 GTF2IP4 1
IFI16 USP27X-AS1 1
IFI16 RPL34-AS1 1
IFI16 MKLN1-AS 1
IFI16 NDUFA6-AS1 1
IFI16 ABCA17P 1
IFI16 ARHGAP8 1
IFI16 GUSBP2 1
IFI16 WDR86-AS1 1
IFI16 APOBEC3C 1
IFI16 UBL7-AS1 1
IFI16 STX18-AS1 1
IFI16 RBM14-RBM4 1
IFI16 UGDH-AS1 1
IFI16 ZNF718 1
IFI16 APC2 1
IFI16 IL18R1 1
IFI16 WIPF1 1
IFI16 NFE2L2 1
IFI16 PLA2G4A 1
IFI16 ID3 1
IFI16 RARRES1 1
IFI16 CCND2 1
IFI16 ZNF410 1
IFI16 OVOL1-AS1 1
IFI16 BCDIN3D-AS1 1
IFI16 LINC00638 1
IFI16 LINC00637 1
IFI16 ANP32AP1 1
IFI16 IQCH-AS1 1
IFI16 CRTC3-AS1 1
IFI16 AC100778.3 1
IFI16 UXT-AS1 1
IFI16 TMEM185A 1
IFI16 KBTBD7 1
IFI16 CPXM2 1
IFI16 GLIPR2 1
IFI16 SRGN 1
IFI16 ACOT9 1
IFI16 OPTN 1
IFI16 FAM199X 1
IFI16 TP53TG5 1
IFI16 PSPN 1
IFI16 C3 1
IFI16 VASP 1
IFI16 TMEM56-RWDD3 1
IFI16 LIX1L 1
IFI16 LINC00540 1
IFI16 RAB7B 1
IFI16 GTF2IP1 1
IFI16 THAP10 1
IFI16 RNASE1 1
IFI16 MAP7D3 1
IFI16 FBP2 1
IFI16 MGAT1 1
IFI16 LGALS3 1
IFI16 TRIM22 1
IFI16 CARD6 1
IFI16 EPSTI1 1
IFI16 IL15RA 1
IFI16 HOOK1 1
IFI16 ETS1 1
IFI16 ANXA1 1
IFI16 MDFIC 1
IFI16 NT5E 1
IFI16 FAM186B 1
IFI16 TANK 1
IFI16 GYPC 1
IFI16 CASP1 1
IFI16 CYP1B1 1
IFI16 PREPL 1
IFI16 STAT4 1
IFI16 GLIPR1 1
IFI16 GRTP1 1
IFI16 FBLN5 1
IFI16 BNIP2 1
IFI16 CDAN1 1
IFI16 PML 1
IFI16 HAPLN3 1
IFI16 MCTP2 1
IFI16 ZSCAN32 1
IFI16 CARD14 1
IFI16 EMP3 1
IFI16 MOB3C 1
IFI16 TRMT10A 1
IFI16 CAMK2D 1
IFI16 LHFPL2 1
IFI16 ANKRD31 1
IFI16 TNFAIP8 1
IFI16 RSPO3 1
IFI16 IGFBP3 1
IFI16 TMEM209 1
IFI16 SH3KBP1 1
IFI16 MSN 1
IFI16 SERPING1 1
IFI16 HTR3B 1
IFI16 FAM173B 1
IFI16 AMN1 1
IFI16 GLT1D1 1
IFI16 CCDC50 1
IFI16 MBNL1 1
IFI16 NADK2 1
IFI16 DAB2 1
IFI16 RBMS1 1
IFI16 ADPRHL1 1
IFI16 ANKH 1
IFI16 SLFN13 1
IFI16 ZKSCAN2 1
IFI16 ELMO1 1
IFI16 C8orf37 1
ICAM1 IL32 1
ICAM1 MKS1 1
ICAM1 SAMD4A 1
ICAM1 ALAS1 1
ICAM1 BIRC3 1
ICAM1 TYMP 1
ICAM1 FAS 1
ICAM1 ARNTL2 1
ICAM1 ARAP2 1
ICAM1 CP 1
ICAM1 LMO3 1
ICAM1 NFE2L3 1
ICAM1 TNIP3 1
ICAM1 RELT 1
ICAM1 CAMK2B 1
ICAM1 GNA15 1
ICAM1 SBNO2 1
ICAM1 PDE4A 1
ICAM1 ISOC1 1
ICAM1 PFKP 1
ICAM1 CD109 1
ICAM1 CD1A 1
ICAM1 TAGLN2 1
ICAM1 ADAMTS4 1
ICAM1 IFNAR2 1
ICAM1 IFNGR2 1
ICAM1 ZYX 1
ICAM1 SLC2A6 1
ICAM1 SHC1 1
ICAM1 IL6R 1
ICAM1 CXCL16 1
ICAM1 RPS6KA4 1
ICAM1 ANKRD23 1
ICAM1 BCL3 1
ICAM1 RAB27A 1
ICAM1 DAPP1 1
ICAM1 OSBPL3 1
ICAM1 PRLH 1
ICAM1 TFRC 1
ICAM1 ST6GAL1 1
ICAM1 FNDC3B 1
ICAM1 NFKB2 1
ICAM1 IL4R 1
ICAM1 CD82 1
ICAM1 OVGP1 1
ICAM1 B4GALT1 1
ICAM1 MYBPC2 1
ICAM1 SLC8B1 1
ICAM1 PROK2 1
ICAM1 CXCL3 1
ICAM1 CXCL5 1
ICAM1 CXCL1 1
ICAM1 STARD4 1
ICAM1 PRIMPOL 1
ICAM1 CSF2 1
ICAM1 CGAS 1
ICAM1 IL31RA 1
ICAM1 TNFRSF11B 1
ICAM1 SSMEM1 1
ICAM1 SERPINB8 1
ICAM1 SLFN5 1
ICAM1 PATL1 1
ICAM1 TMEM68 1
ICAM1 FTH1 1
ICAM1 XIRP1 1
ICAM1 STAT3 1
ICAM1 IL13 1
ICAM1 PGM2 1
ICAM1 CRADD 1
ICAM1 CXCL8 1
ICAM1 LIMS1 1
ICAM1 CTNND2 1
ICAM1 OTUD7A 1
ICAM1 PFKFB3 1
ICAM1 FPR2 1
ICAM1 MYD88 1
ICAM1 TLR6 1
ICAM1 SNHG11 1
ICAM1 C12orf76 1
ICAM1 PAAF1 1
ICAM1 EID2B 1
ICAM1 CLVS1 1
ICAM1 DPY19L2 1
ICAM1 AL450998.2 1
ICAM1 C1S 1
ICAM1 LINC00334 1
ICAM1 ANXA2 1
ICAM1 CCBE1 1
ICAM1 GPR132 1
ICAM1 IRAK1 1
ICAM1 LRRC19 1
ICAM1 SOCS3 1
ICAM1 PDE4B 1
ICAM1 HDHD5-AS1 1
ICAM1 ZNF267 1
ICAM1 CD300E 1
ICAM1 FCAR 1
ICAM1 AMY1C 1
ICAM1 RAB42 1
ICAM1 DPYD 1
ICAM1 TRAPPC2 1
ICAM1 SCOC-AS1 1
ICAM1 ZNF772 1
ICAM1 ACSL5 1
ICAM1 SLC28A3 1
ICAM1 CR1L 1
ICAM1 TGM2 1
ICAM1 MIR377 1
ICAM1 MIR410 1
ICAM1 RNU6-8 1
ICAM1 MIR146B 1
ICAM1 LIPN 1
ICAM1 PRRT1 1
ICAM1 C12orf73 1
ICAM1 ZDHHC11B 1
ICAM1 ATP10A 1
ICAM1 PRR23A 1
ICAM1 FKBP5 1
ICAM1 MYO9B 1
ICAM1 IFT27 1
ICAM1 EPPIN 1
ICAM1 ELF4 1
ICAM1 CCL22 1
ICAM1 MEFV 1
ICAM1 MYEF2 1
ICAM1 RIPK2 1
ICAM1 IL7 1
ICAM1 SLC39A14 1
ICAM1 TNFRSF10A 1
ICAM1 RELB 1
ICAM1 MIR542 1
ICAM1 PPT2 1
ICAM1 HCG14 1
ICAM1 DNAJC27-AS1 1
ICAM1 LINC00618 1
ICAM1 MIR137HG 1
ICAM1 LINC00382 1
ICAM1 LINC00443 1
ICAM1 LINC02015 1
ICAM1 ICAM5 1
ICAM1 NAMPT 1
ICAM1 AHR 1
ICAM1 BIRC2 1
ICAM1 CYP27B1 1
ICAM1 GSG1 1
ICAM1 VDR 1
ICAM1 RIC8B 1
ICAM1 NCOA7 1
ICAM1 TNF 1
ICAM1 NEURL1-AS1 1
ICAM1 NFAM1 1
ICAM1 CDKN2AIPNL 1
ICAM1 UBR5-AS1 1
ICAM1 TWF2 1
ICAM1 TRIM52-AS1 1
ICAM1 LUCAT1 1
ICAM1 LY75-CD302 1
ICAM1 TERB1 1
ICAM1 SOD2 1
ICAM1 SIM1 1
ICAM1 CLDN16 1
ICAM1 STEAP3 1
ICAM1 IGFBP2 1
ICAM1 RNF19B 1
ICAM1 TNFAIP3 1
ICAM1 RAB32 1
ICAM1 ARG1 1
ICAM1 KBTBD11-OT1 1
ICAM1 ATXN7L3B 1
ICAM1 LINC01481 1
ICAM1 FOXN3-AS1 1
ICAM1 ACTG1P17 1
ICAM1 IQCH-AS1 1
ICAM1 GLUD1P2 1
ICAM1 RASSF5 1
ICAM1 MIR3945 1
ICAM1 MIR4645 1
ICAM1 S1PR2 1
ICAM1 CD274 1
ICAM1 TNFRSF10B 1
ICAM1 BHLHE41 1
ICAM1 INHA 1
ICAM1 IRF1 1
ICAM1 C3 1
ICAM1 ADGRE2 1
ICAM1 TICAM1 1
ICAM1 ATP2B1-AS1 1
ICAM1 AFAP1-AS1 1
ICAM1 PAXIP1-AS1 1
ICAM1 RNA5-8SN3 1
ICAM1 GLIDR 1
ICAM1 CEP83-AS1 1
ICAM1 LIF 1
ICAM1 RIBC2 1
ICAM1 RHBDF2 1
ICAM1 KLHDC7B 1
ICAM1 HRC 1
ICAM1 POMT1 1
ICAM1 CAP1 1
ICAM1 GFPT2 1
ICAM1 DIAPH1 1
ICAM1 TRIM47 1
ICAM1 SWAP70 1
ICAM1 IRAK2 1
ICAM1 DPH6 1
ICAM1 USP30 1
ICAM1 STX11 1
ICAM1 TTYH3 1
ICAM1 SLC31A2 1
ICAM1 TLR2 1
ICAM1 SECTM1 1
ICAM1 ADAMTSL4 1
ICAM1 MCL1 1
ICAM1 SLC27A3 1
ICAM1 SLC39A1 1
ICAM1 GALNT2 1
ICAM1 OSMR 1
ICAM1 SSBP2 1
ICAM1 ARHGAP26 1
ICAM1 MSN 1
ICAM1 MFHAS1 1
ICAM1 ADAM8 1
ICAM1 GUF1 1
ICAM1 UBASH3B 1
ICAM1 USP25 1
ICAM1 SLC16A1 1
ICAM1 N6AMT1 1
ICAM1 BACH1 1
ZEB2 CFH 1
ZEB2 STPG1 1
ZEB2 PLXND1 1
ZEB2 SKAP2 1
ZEB2 GAS7 1
ZEB2 NOX1 1
ZEB2 IFFO1 1
ZEB2 STAB1 1
ZEB2 ADGRA2 1
ZEB2 SAMD4A 1
ZEB2 ARHGAP31 1
ZEB2 CELF2 1
ZEB2 FOXN3 1
ZEB2 PRDM1 1
ZEB2 SLC2A3 1
ZEB2 ST3GAL2 1
ZEB2 KRTCAP3 1
ZEB2 STARD9 1
ZEB2 FAM86C2P 1
ZEB2 GAB3 1
ZEB2 THAP8 1
ZEB2 FMNL3 1
ZEB2 ZNF653 1
ZEB2 PARS2 1
ZEB2 JAK1 1
ZEB2 KCNT2 1
ZEB2 DDR2 1
ZEB2 PM20D1 1
ZEB2 ANTXR2 1
ZEB2 ACSL4 1
ZEB2 ABCC9 1
ZEB2 VASH1 1
ZEB2 STK10 1
ZEB2 ACTR6 1
ZEB2 SLC1A3 1
ZEB2 EPB41L2 1
ZEB2 MEF2C 1
ZEB2 WDFY1 1
ZEB2 GMCL1 1
ZEB2 C20orf194 1
ZEB2 IRAK3 1
ZEB2 CD209 1
ZEB2 LAMB1 1
ZEB2 TGFBR2 1
ZEB2 EBF1 1
ZEB2 KIAA0895 1
ZEB2 CHMP4C 1
ZEB2 ABCA1 1
ZEB2 GKAP1 1
ZEB2 METTL27 1
ZEB2 JCAD 1
ZEB2 RAB8B 1
ZEB2 RPUSD2 1
ZEB2 ANKDD1A 1
ZEB2 TBC1D2B 1
ZEB2 AXL 1
ZEB2 SPINT2 1
ZEB2 THAP9 1
ZEB2 PTGDR 1
ZEB2 FILIP1L 1
ZEB2 SNUPN 1
ZEB2 PLEKHA2 1
ZEB2 FAM86JP 1
ZEB2 FAM241B 1
ZEB2 CHST11 1
ZEB2 PTGER4 1
ZEB2 IL16 1
ZEB2 SLFN11 1
ZEB2 PTPRM 1
ZEB2 PEAK1 1
ZEB2 HEG1 1
ZEB2 CMKLR1 1
ZEB2 C3orf33 1
ZEB2 MCTP1 1
ZEB2 KDF1 1
ZEB2 SYNE3 1
ZEB2 ADAMTSL1 1
ZEB2 MAF 1
ZEB2 KCTD12 1
ZEB2 MSC 1
ZEB2 TMEM125 1
ZEB2 BHLHE22 1
ZEB2 C12orf60 1
ZEB2 TMEM119 1
ZEB2 TRIM61 1
ZEB2 DENND5A 1
ZEB2 PKP3 1
ZEB2 SH3BGR 1
ZEB2 RASA3 1
ZEB2 GNG2 1
ZEB2 PRR19 1
ZEB2 DPYD 1
ZEB2 LRRK2 1
ZEB2 OR7E12P 1
ZEB2 TCF4 1
ZEB2 ZSCAN16 1
ZEB2 DPP4 1
ZEB2 HSD17B11 1
ZEB2 EFCAB7 1
ZEB2 MAFB 1
ZEB2 VGLL3 1
ZEB2 NRP1 1
ZEB2 MYO9B 1
ZEB2 DNAL4 1
ZEB2 PLTP 1
ZEB2 RASSF2 1
ZEB2 ELMO3 1
ZEB2 LBH 1
ZEB2 ITGA1 1
ZEB2 PRCD 1
ZEB2 MBLAC1 1
ZEB2 C19orf73 1
ZEB2 ROR1-AS1 1
ZEB2 LINC00240 1
ZEB2 DBIL5P 1
ZEB2 NEBL-AS1 1
ZEB2 TGFB1 1
ZEB2 LILRB5 1
ZEB2 DUS4L 1
ZEB2 CPED1 1
ZEB2 PALD1 1
ZEB2 TSPAN11 1
ZEB2 SH2B3 1
ZEB2 ADGRD1 1
ZEB2 DSE 1
ZEB2 ELOA-AS1 1
ZEB2 ZEB2-AS1 1
ZEB2 MRPS17 1
ZEB2 SMKR1 1
ZEB2 PLEKHO2 1
ZEB2 PHACTR1 1
ZEB2 PHACTR2 1
ZEB2 LAMA4 1
ZEB2 TMCO6 1
ZEB2 ST8SIA4 1
ZEB2 NR3C1 1
ZEB2 ARL6 1
ZEB2 CEP70 1
ZEB2 GNAI2 1
ZEB2 CBLB 1
ZEB2 ITGA4 1
ZEB2 CCDC88A 1
ZEB2 IL1R1 1
ZEB2 WIPF1 1
ZEB2 ORC4 1
ZEB2 NRP2 1
ZEB2 SLC16A7 1
ZEB2 CCND2 1
ZEB2 EPCAM 1
ZEB2 C1orf210 1
ZEB2 RAD21-AS1 1
ZEB2 RHPN1-AS1 1
ZEB2 SENCR 1
ZEB2 STX17-AS1 1
ZEB2 PECAM1 1
ZEB2 MIR4300 1
ZEB2 GLUD1P2 1
ZEB2 TMEM54 1
ZEB2 XPNPEP2 1
ZEB2 MMP19 1
ZEB2 PDE1B 1
ZEB2 LRP1 1
ZEB2 FASTKD3 1
ZEB2 SH3TC1 1
ZEB2 OVOL2 1
ZEB2 YEATS4 1
ZEB2 LINC01607 1
ZEB2 C2orf15 1
ZEB2 USP27X 1
ZEB2 DOCK4 1
ZEB2 STARD8 1
ZEB2 CRB3 1
ZEB2 LSP1 1
ZEB2 RBBP8NL 1
ZEB2 SYNE1 1
ZEB2 RFTN1 1
ZEB2 FAAP24 1
ZEB2 FBXW9 1
ZEB2 EMILIN2 1
ZEB2 PTPRE 1
ZEB2 CARD6 1
ZEB2 SYT11 1
ZEB2 C12orf29 1
ZEB2 TMEM106C 1
ZEB2 ANKRD16 1
ZEB2 ETS1 1
ZEB2 MDFIC 1
ZEB2 PRRG4 1
ZEB2 DOCK10 1
ZEB2 LRCH1 1
ZEB2 GPNMB 1
ZEB2 CBWD2 1
ZEB2 TLR4 1
ZEB2 TLN1 1
ZEB2 SLCO2B1 1
ZEB2 POU2F3 1
ZEB2 ENTPD1 1
ZEB2 ARHGAP24 1
ZEB2 RITA1 1
ZEB2 GIT2 1
ZEB2 ACVRL1 1
ZEB2 SLC12A6 1
ZEB2 FGF7 1
ZEB2 MARVELD3 1
ZEB2 FAM71E1 1
ZEB2 RGL1 1
ZEB2 TMEM177 1
ZEB2 ANK2 1
ZEB2 LHFPL2 1
ZEB2 IRAK1BP1 1
ZEB2 SLC22A3 1
ZEB2 DOCK11 1
ZEB2 TACC1 1
ZEB2 PGAP2 1
ZEB2 CCDC102B 1
ZEB2 FOXO1 1
ZEB2 OXSM 1
ZEB2 FLI1 1
ZEB2 MBNL1 1
ZEB2 PRDM8 1
ZEB2 LGI2 1
ZEB2 DAB2 1
ZEB2 ABI3BP 1
ZEB2 ABCA6 1
ZEB2 FGD5 1
ZEB2 PLCL2 1
ZEB2 ELMO1 1
RUNX3 E2F2 1
RUNX3 TRAF3IP3 1
RUNX3 GRAMD1B 1
RUNX3 SH2D2A 1
RUNX3 ARNTL2 1
RUNX3 IFT88 1
RUNX3 ARAP2 1
RUNX3 MCF2L2 1
RUNX3 LY75 1
RUNX3 POU1F1 1
RUNX3 PRKCQ 1
RUNX3 HKDC1 1
RUNX3 ZNF19 1
RUNX3 FMNL2 1
RUNX3 DUSP2 1
RUNX3 RNF166 1
RUNX3 IFNAR2 1
RUNX3 TNFRSF13C 1
RUNX3 IL6R 1
RUNX3 OXER1 1
RUNX3 ROGDI 1
RUNX3 PLEKHH3 1
RUNX3 ACSL4 1
RUNX3 TTC7A 1
RUNX3 OSBPL3 1
RUNX3 LAMP3 1
RUNX3 MOXD1 1
RUNX3 COL4A4 1
RUNX3 TCF7 1
RUNX3 STK17B 1
RUNX3 COL19A1 1
RUNX3 ZNF446 1
RUNX3 MYBPC2 1
RUNX3 ICAM1 1
RUNX3 SEL1L3 1
RUNX3 UNC13D 1
RUNX3 PROK2 1
RUNX3 IFI16 1
RUNX3 CXCL1 1
RUNX3 TIGD6 1
RUNX3 IL22RA2 1
RUNX3 TAGAP 1
RUNX3 TMEM71 1
RUNX3 GLB1L3 1
RUNX3 SPATA19 1
RUNX3 AMN 1
RUNX3 SERPINB8 1
RUNX3 IQCD 1
RUNX3 LCMT2 1
RUNX3 IL12A 1
RUNX3 METTL15 1
RUNX3 BNC1 1
RUNX3 FOXN2 1
RUNX3 PAQR8 1
RUNX3 MORN4 1
RUNX3 GLOD5 1
RUNX3 ECEL1 1
RUNX3 PIK3CD 1
RUNX3 MAL 1
RUNX3 CD8B 1
RUNX3 MALT1 1
RUNX3 NABP1 1
RUNX3 BCLAF3 1
RUNX3 CCDC13-AS1 1
RUNX3 TLR1 1
RUNX3 TLR6 1
RUNX3 CHST2 1
RUNX3 RPS6KA3 1
RUNX3 C8orf31 1
RUNX3 GPR150 1
RUNX3 ELMOD2 1
RUNX3 MYLPF 1
RUNX3 RRH 1
RUNX3 ACTL9 1
RUNX3 PNMA3 1
RUNX3 LPAR5 1
RUNX3 SEMA4B 1
RUNX3 KRT76 1
RUNX3 ADSSL1 1
RUNX3 TCN2 1
RUNX3 KLHL34 1
RUNX3 BCDIN3D 1
RUNX3 C17orf97 1
RUNX3 ARL4C 1
RUNX3 BEND4 1
RUNX3 UTS2B 1
RUNX3 ALKAL2 1
RUNX3 TOGARAM2 1
RUNX3 RYR1 1
RUNX3 DAPK1 1
RUNX3 OR2T4 1
RUNX3 FABP12 1
RUNX3 FAM49A 1
RUNX3 PLCG2 1
RUNX3 MBP 1
RUNX3 SIRPA 1
RUNX3 GRK6 1
RUNX3 CSF2RA 1
RUNX3 RCSD1 1
RUNX3 TOX 1
RUNX3 RNU6-7 1
RUNX3 ZDHHC18 1
RUNX3 SPIN3 1
RUNX3 OR5D16 1
RUNX3 DPF3 1
RUNX3 OR5K3 1
RUNX3 SNORD37 1
RUNX3 SNORD116-15 1
RUNX3 SH3BP1 1
RUNX3 RIN3 1
RUNX3 PLTP 1
RUNX3 LIPG 1
RUNX3 COTL1 1
RUNX3 CSK 1
RUNX3 RELB 1
RUNX3 SNORD116-23 1
RUNX3 KLK9 1
RUNX3 LPAL2 1
RUNX3 IFNA7 1
RUNX3 SNORA11 1
RUNX3 HMSD 1
RUNX3 FXYD7 1
RUNX3 FAM185A 1
RUNX3 IL27RA 1
RUNX3 JAK3 1
RUNX3 KCNN1 1
RUNX3 PBX4 1
RUNX3 EPHB6 1
RUNX3 CCL24 1
RUNX3 HYAL4 1
RUNX3 TLE4 1
RUNX3 RASSF4 1
RUNX3 PBLD 1
RUNX3 LRP2BP 1
RUNX3 B3GAT1 1
RUNX3 ACAD10 1
RUNX3 CEP85L 1
RUNX3 CHRM3-AS2 1
RUNX3 TMEM212-AS1 1
RUNX3 UBOX5-AS1 1
RUNX3 LINC01679 1
RUNX3 SNORD127 1
RUNX3 CASTOR1 1
RUNX3 SERPINB10 1
RUNX3 APOBEC3C 1
RUNX3 NRAV 1
RUNX3 INSL3 1
RUNX3 ALG1L9P 1
RUNX3 FAM86EP 1
RUNX3 SOD2 1
RUNX3 CD83 1
RUNX3 KIAA1257 1
RUNX3 IL1R2 1
RUNX3 IL18R1 1
RUNX3 PRKD3 1
RUNX3 CD207 1
RUNX3 RNF19B 1
RUNX3 HPCAL4 1
RUNX3 TNFAIP3 1
RUNX3 AKAP7 1
RUNX3 STBD1 1
RUNX3 CTNNAL1 1
RUNX3 MIR3142HG 1
RUNX3 LYN 1
RUNX3 SIGLEC12 1
RUNX3 FPGT 1
RUNX3 LINC00239 1
RUNX3 USP3-AS1 1
RUNX3 MIR3942 1
RUNX3 MIR3646 1
RUNX3 S1PR2 1
RUNX3 SPIB 1
RUNX3 GLIPR2 1
RUNX3 ADGRE5 1
RUNX3 PLA2G12A 1
RUNX3 TOX2 1
RUNX3 BTN1A1 1
RUNX3 CXCL6 1
RUNX3 NECAB3 1
RUNX3 PRRG2 1
RUNX3 BCL11B 1
RUNX3 ADGRE2 1
RUNX3 C17orf50 1
RUNX3 LINC00540 1
RUNX3 MGAT3 1
RUNX3 IFT22 1
RUNX3 THEMIS2 1
RUNX3 DCAF15 1
RUNX3 PTPN22 1
RUNX3 TMEM241 1
RUNX3 CABLES1 1
RUNX3 GPR55 1
RUNX3 ITM2C 1
RUNX3 WNT10A 1
RUNX3 EDAR 1
RUNX3 LIMD2 1
RUNX3 BIN1 1
RUNX3 PIM1 1
RUNX3 FGFBP2 1
RUNX3 SLCO5A1 1
RUNX3 FXYD2 1
RUNX3 RASGEF1B 1
RUNX3 C4orf17 1
RUNX3 SLAIN1 1
RUNX3 PTGR2 1
RUNX3 HAPLN3 1
RUNX3 C1orf56 1
RUNX3 PLEKHA6 1
RUNX3 EML4 1
RUNX3 SUMF1 1
RUNX3 ADPRH 1
RUNX3 ILDR1 1
RUNX3 TBCK 1
RUNX3 RNF145 1
RUNX3 SH3KBP1 1
RUNX3 MSN 1
RUNX3 CDHR1 1
RUNX3 NPFFR1 1
RUNX3 FAM173B 1
RUNX3 GLT1D1 1
RUNX3 BMP6 1
RUNX3 DDAH1 1
RUNX3 UBASH3B 1
RUNX3 LRRK1 1
RUNX3 C21orf91 1
RUNX3 PDZD9 1
RUNX3 N6AMT1 1
ELF5 SOX8 1
ELF5 PROM1 1
ELF5 PLEKHB1 1
ELF5 BARX2 1
ELF5 DGAT2 1
ELF5 SNX24 1
ELF5 ROPN1 1
ELF5 LRFN2 1
ELF5 B3GNT7 1
ELF5 SVOPL 1
ELF5 MRAS 1
ELF5 TSPAN33 1
ELF5 UROC1 1
ELF5 S100B 1
ELF5 MPZL3 1
ELF5 S100A1 1
ELF5 AQP5 1
ELF5 PIGR 1
ELF5 NEURL3 1
ELF5 INAVA 1
ELF5 MGAT4A 1
ELF5 PPP2R3A 1
ELF5 MAP2 1
ELF5 JMJD4 1
ELF5 CADPS2 1
ELF5 FOLH1 1
ELF5 SLC15A1 1
ELF5 LZTS3 1
ELF5 FETUB 1
ELF5 ITGA6 1
ELF5 SMPX 1
ELF5 ADORA1 1
ELF5 IL17RE 1
ELF5 FANCD2OS 1
ELF5 LINC01600 1
ELF5 KCNK5 1
ELF5 TMEM71 1
ELF5 TRPV6 1
ELF5 SLC39A2 1
ELF5 NDRG2 1
ELF5 LARGE2 1
ELF5 CYB5R2 1
ELF5 CRABP1 1
ELF5 TMPRSS5 1
ELF5 GPRC5B 1
ELF5 LALBA 1
ELF5 TTYH1 1
ELF5 FAM107A 1
ELF5 TXNDC2 1
ELF5 CHRM1 1
ELF5 C8orf46 1
ELF5 OR5AU1 1
ELF5 MUC15 1
ELF5 UGP2 1
ELF5 KRT83 1
ELF5 PAQR8 1
ELF5 CSN3 1
ELF5 UGT2B7 1
ELF5 LRRC8D 1
ELF5 CXXC5 1
ELF5 CYP4F11 1
ELF5 EPHX4 1
ELF5 CALB2 1
ELF5 PRSS27 1
ELF5 DAB1 1
ELF5 SPTBN2 1
ELF5 CNTNAP2 1
ELF5 MFSD4A 1
ELF5 ERICH5 1
ELF5 CALML5 1
ELF5 NEUROG2 1
ELF5 TMEM139 1
ELF5 C2orf71 1
ELF5 TPPP2 1
ELF5 ABCA13 1
ELF5 MUC16 1
ELF5 TMEM132E 1
ELF5 ADGRB1 1
ELF5 FTMT 1
ELF5 TRPC2 1
ELF5 RGMA 1
ELF5 EPHB3 1
ELF5 SNORC 1
ELF5 NCMAP 1
ELF5 FAM19A3 1
ELF5 ZNF479 1
ELF5 TMPRSS12 1
ELF5 PRG2 1
ELF5 ATP13A5 1
ELF5 PRR27 1
ELF5 C2orf88 1
ELF5 P2RX2 1
ELF5 SLC38A3 1
ELF5 INSC 1
ELF5 FAM78B 1
ELF5 KRTAP5-3 1
ELF5 KRT39 1
ELF5 AC089987.1 1
ELF5 FAM3D 1
ELF5 ATG9A 1
ELF5 CT83 1
ELF5 KRTAP5-10 1
ELF5 GABRP 1
ELF5 POLR2F 1
ELF5 ACR 1
ELF5 DOK5 1
ELF5 HAO1 1
ELF5 VGLL1 1
ELF5 NALCN 1
ELF5 PRSS33 1
ELF5 RHOV 1
ELF5 LTC4S 1
ELF5 HNRNPA1P33 1
ELF5 TMEM213 1
ELF5 C10orf105 1
ELF5 PHEX-AS1 1
ELF5 LINC00885 1
ELF5 LINC00092 1
ELF5 C2CD4D 1
ELF5 LINC01630 1
ELF5 VIM-AS1 1
ELF5 LINC00595 1
ELF5 LINC00486 1
ELF5 TFPI2 1
ELF5 ATP6V0A4 1
ELF5 APBA1 1
ELF5 CRYAB 1
ELF5 DBX1 1
ELF5 ST3GAL4 1
ELF5 CCKBR 1
ELF5 FOLR1 1
ELF5 SOX6 1
ELF5 CDK2AP1 1
ELF5 RASAL1 1
ELF5 LINC00284 1
ELF5 AGAP1-IT1 1
ELF5 LINC00607 1
ELF5 SIX3-AS1 1
ELF5 FRGCA 1
ELF5 LINC01554 1
ELF5 C4orf51 1
ELF5 KRTAP5-8 1
ELF5 LINC01324 1
ELF5 KCNAB1-AS1 1
ELF5 ARHGEF26-AS1 1
ELF5 GSTA1 1
ELF5 FAM3D-AS1 1
ELF5 CASC8 1
ELF5 PCP4L1 1
ELF5 LINC00964 1
ELF5 TMEM158 1
ELF5 UNC93A 1
ELF5 IQCG 1
ELF5 SLC41A3 1
ELF5 ROPN1B 1
ELF5 PLCH1 1
ELF5 GRB14 1
ELF5 SLC9A2 1
ELF5 PADI2 1
ELF5 ATL2 1
ELF5 ETV3L 1
ELF5 MGAM2 1
ELF5 RHOXF1-AS1 1
